Burchell's courser,Cursorius rufus,,Africa,"South Africa, Angola, Botswana, Namibia",Decreasing,Least concern (LC)
Crimson-collared tanager,Ramphocelus sanguinolentus,,North America,"Belize, Costa Rica,  Guatemala, Honduras, Mexico, Nicaragua, Panama",Stable,Least concern (LC)
Townsend's storm petrel,Oceanodroma socorroensis,,North America,"Mexico, United States",Decreasing,Endangered (EN)
Giant antpitta,Grallaria gigantea,,South America,"Ecuador, Colombia",Decreasing,Vulnerable (VU)
Speckled tanager,Ixothraupis guttata,,"South America, North America","Trinidad and Tobago, Costa Rica, Panama, Brazil, Colombia, Guyana, Suriname, Venezuela",Stable,Least concern (LC)
Torrent tyrannulet,Serpophaga cinerea,,"South America, North America  Costa Rica, Panama, Ecuador, Bolivia, Colombia, Peru, Venezuela",Neotropical,Decreasing,Least concern (LC)
Giant coua,Coua gigas,,Africa,Madagascar,Decreasing,Least concern (LC)
Baja pygmy owl,Glaucidium hoskinsi,,North America,Mexico,Unknown,Least concern (LC)
White-tailed trogon,Trogon chionurus,,"South America, North America","Panama, Ecuador, Colombia",Stable,Least concern (LC)
Tufted tit-tyrant,Anairetes parulus,,South America,"Ecuador, Chile, Argentina, Bolivia,  Colombia, Peru",Stable,Least concern (LC)
Band-bellied owl,Pulsatrix melanota,,South America,"Ecuador, Bolivia, Colombia, Peru",Decreasing,Least concern (LC)
Red-capped lark,Calandrella cinerea,,Africa,"South Africa, Angola, Botswana, Burundi, Congo, DR Congo, Kenya, Lesotho, Malawi,  Mozambique,",Increasing,Least concern (LC)
Golden-naped woodpecker,Melanerpes chrysauchen,,North America,"Costa Rica, Panama",Decreasing,Least concern (LC)
Yellow-billed tern,Sternula superciliaris,,"South America, North America","Trinidad and Tobago, Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname,",Stable,Least concern (LC)
Chestnut-backed sparrow-lark,Eremopterix leucotis,,Africa,"South Africa, Angola, Benin, Botswana, Burkina Faso, Cameroon, Central African Republic, Chad, Cote d'Ivoire, Eritrea,",Stable,Least concern (LC)
Meves's starling,Lamprotornis mevesii,,Africa,"South Africa, Angola, Botswana, Malawi, Mozambique, Namibia, Zambia, Zimbabwe",Unknown,Least concern (LC)
Yellow-bellied greenbul,Chlorocichla flaviventris,,Africa,"South Africa, Angola, Botswana, DR Congo, Kenya, Malawi, Mozambique, Namibia, Somalia, Tanzania,",Stable,Least concern (LC)
White-winged diuca finch,Idiopsar speculifer,,South America,"Chile, Bolivia,  Peru",Stable,Least concern (LC)
Crescent-chested warbler,Oreothlypis superciliosa,,North America,"El Salvador,  Guatemala, Honduras, Mexico, Nicaragua",Decreasing,Least concern (LC)
Emerald-chinned hummingbird,Abeillia abeillei,,North America,"El Salvador, Guatemala, Honduras, Mexico, Nicaragua",Decreasing,Least concern (LC)
Long-tailed wood partridge,Dendrortyx macroura,,North America,Mexico,Decreasing,Least concern (LC)
Crestless curassow,Mitu tomentosum,,South America,"Brazil, Colombia, Guyana, Venezuela",Decreasing,Near Threatened (NT)
Glaucous-blue grosbeak,Cyanoloxia glaucocaerulea,,South America,"Argentina, Brazil, Paraguay, Uruguay",Decreasing,Least concern (LC)
Fire-eyed diucon,Xolmis pyrope,,"Antarctica, South America","Chile, Argentina",Stable,Least concern (LC)
Tawny-tufted toucanet,Selenidera nattereri,,South America,"Brazil, Colombia, Guyana, Venezuela",Unknown,Least concern (LC)
Javan woodcock,Scolopax saturata,,Asia,Indonesia,Decreasing,Near Threatened (NT)
Grey silky-flycatcher,Ptiliogonys cinereus,,North America,"Guatemala, Mexico, United States",Stable,Least concern (LC)
Black thrush,Turdus infuscatus,,North America,"El Salvador, Guatemala, Honduras, Mexico",Decreasing,Least concern (LC)
Indigo-capped hummingbird,Saucerottia cyanifrons,,South America,Colombia,Stable,Least concern (LC)
Magpie tanager,Cissopis leveriana,,South America,"Ecuador, Argentina, Bolivia,  Brazil, Colombia, Guyana,  Paraguay, Peru, Suriname,  Venezuela",Stable,Least concern (LC)
Caatinga parakeet,Eupsittula cactorum,,South America,Brazil,Stable,Least concern (LC)
Reddish hermit,Phaethornis ruber,,South America,"Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela",Decreasing,Least concern (LC)
Russet-backed oropendola,Psarocolius angustifrons,,South America,"Ecuador, Bolivia, Brazil, Colombia, Peru, Venezuela",Decreasing,Least concern (LC)
Yellow-legged thrush,Turdus flavipes,,"South America, North America","Trinidad and Tobago, Argentina, Brazil, Colombia, Guyana, Paraguay, Uruguay, Venezuela",Stable,Least concern (LC)
Black-faced antthrush,Formicarius analis,,"South America, North America","Trinidad and Tobago, Costa Rica, Honduras, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana,",Decreasing,Least concern (LC)
Buffy-crowned wood partridge,Dendrortyx leucophrys,,North America,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua",Decreasing,Least concern (LC)
Grey-backed hawk,Pseudastur occidentalis,,South America,"Ecuador, Peru",Decreasing,Endangered (EN)
Elegant euphonia,Euphonia elegantissima,,North America,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama",Decreasing,Least concern (LC)
Short-billed pigeon,Patagioenas nigrirostris,,"South America, North America","Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Colombia",Decreasing,Least concern (LC)
Blue-throated roller,Eurystomus gularis,,Africa,"Equatorial Guinea, Angola, Benin, Cameroon, Central African Republic, Congo, DR Congo, Cote d'Ivoire, Gabon, Ghana,",Decreasing,Least concern (LC)
Fawn-breasted brilliant,Heliodoxa rubinoides,,South America,"Ecuador, Bolivia, Colombia, Peru",Unknown,Least concern (LC)
Cinereous tinamou,Crypturellus cinereus,,South America,"Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela",Decreasing,Least concern (LC)
White-vented violetear,Colibri serrirostris,,South America,"Argentina, Bolivia, Brazil, Paraguay",Unknown,Least concern (LC)
Black-faced woodswallow,Artamus cinereus,,Asia,"Australia, Indonesia, Timor-Leste",Increasing,Least concern (LC)
Amazonian pygmy owl,Glaucidium hardyi,,South America,"Bolivia, Brazil, Guyana, Peru, Venezuela",Decreasing,Least concern (LC)
Antillean palm swift,Tachornis phoenicobia,,North America,"Cuba, Dominican Republic,  Jamaica, United States",Stable,Least concern (LC)
Bare-faced bulbul,Nok hualon,,Asia,Laos,Decreasing,Least concern (LC)
Upcher's warbler,Hippolais languida,,"Africa, Asia","Egypt, India, Djibouti, Eritrea, Ethiopia, Kenya, Somalia, Tanzania, Uganda, Yemen,",Stable,Least concern (LC)
Tawny-browed owl,Pulsatrix koeniswaldiana,,South America,"Argentina, Brazil, Paraguay",Decreasing,Least concern (LC)
Bay-breasted cuckoo,Coccyzus rufigularis,,North America,Dominican Republic,Decreasing,Endangered (EN)
Esmeraldas woodstar,Chaetocercus berlepschi,,South America,Ecuador,Decreasing,Vulnerable (VU)
Chapman's swift,Chaetura chapmani,,"South America, North America","Trinidad and Tobago, Panama, Ecuador, Bolivia, Brazil,  Colombia, Guyana, Peru,  Suriname, Venezuela",Decreasing,Least concern (LC)
Great shrike-tyrant,Agriornis lividus,,South America,"Chile, Argentina",Stable,Least concern (LC)
White-winged black tit,Melaniparus leucomelas,,Africa,"Angola, Botswana, Burundi, Congo, DR Congo, Ethiopia, Gabon, Malawi, Mozambique, Namibia,",Stable,Least concern (LC)
Black-eared fairy,Heliothryx auritus,,South America,"Ecuador, Bolivia, Brazil,  Colombia, Guyana, Peru, Suriname, Venezuela",Decreasing,Least concern (LC)
Austral blackbird,Curaeus curaeus,,South America,"Chile, Argentina",Stable,Least concern (LC)
Chestnut-collared swift,Streptoprocne rutila,,"South America, North America","Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico,  Panama, Ecuador, Bolivia,",Decreasing,Least concern (LC)
Fuertes's parrot,Hapalopsittaca fuertesi,,South America,Colombia,Decreasing,Critically endangered (CR)
Asian short-toed lark,Alaudala cheleensis,,"Europe, Asia, Africa","China, Spain, Portugal, Algeria, Egypt, Libya, Morocco, Tunisia, Western Sahara, Russia,",Decreasing,Least concern (LC)
Wattled guan,Aburria aburri,,South America,"Ecuador, Colombia, Peru, Venezuela",Decreasing,Near Threatened (NT)
Little cuckoo,Coccycua minuta,,"South America, North America","Trinidad and Tobago, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname,",Decreasing,Least concern (LC)
Northern beardless tyrannulet,Camptostoma imberbe,,North America,"Belize, Costa Rica,  El Salvador, Guatemala, Honduras, Mexico, Nicaragua, United States",Increasing,Least concern (LC)
Square-tailed bulbul,Hypsipetes ganeesa,,Asia,"India, Sri Lanka",Stable,Least concern (LC)
Blue-throated sapphire,Chlorestes eliciae,,"South America, North America","Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Colombia",Increasing,Least concern (LC)
Buff-breasted flycatcher,Empidonax fulvifrons,,North America,"El Salvador, Guatemala, Honduras, Mexico, United States",Decreasing,Least concern (LC)
Saffron-headed parrot,Pyrilia pyrilia,,"South America, North America","Panama, Colombia, Venezuela",Decreasing,Near Threatened (NT)
Sira curassow,Pauxi koepckeae,,South America,Peru,Decreasing,Critically endangered (CR)
Giant kingbird,Tyrannus cubensis,,North America,Cuba,Decreasing,Endangered (EN)
Yucatan bobwhite,Colinus nigrogularis,,North America,"Belize, Guatemala, Honduras, Mexico, Nicaragua",Stable,Least concern (LC)
Flame-throated warbler,Oreothlypis gutturalis,,North America,"Costa Rica, Panama",Stable,Least concern (LC)
Wrenthrush,Zeledonia coronata,,North America,"Costa Rica, Panama",Stable,Least concern (LC)
Purple-throated euphonia,Euphonia chlorotica,,South America,"Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname, Uruguay,",Stable,Least concern (LC)
Ornate tinamou,Nothoprocta ornata,,South America,"Chile, Argentina, Bolivia, Peru",Decreasing,Least concern (LC)
Varied triller,Lalage leucomela,,Asia,"Australia, Papua New Guinea, Indonesia",Decreasing,Least concern (LC)
Andean emerald,Uranomitra franciae,,South America,"Ecuador, Colombia, Peru",Unknown,Least concern (LC)
Brown-backed solitaire,Myadestes occidentalis,,North America,"Belize, El Salvador, Guatemala, Mexico",Decreasing,Least concern (LC)
Styan's bulbul,Pycnonotus taivanus,,Asia,Taiwan,Decreasing,Vulnerable (VU)
Canivet's emerald,Cynanthus canivetii,,North America,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua",Unknown,Least concern (LC)
Drakensberg rockjumper,Chaetops aurantius,,Africa,"South Africa, Lesotho",Decreasing,Near Threatened (NT)
Colombian chachalaca,Ortalis columbiana,,South America,Colombia,Decreasing,Least concern (LC)
Steely-vented hummingbird,Saucerottia saucerottei,,"South America, North America","Costa Rica, Nicaragua, Ecuador, Colombia, Venezuela",Increasing,Least concern (LC)
Grassland sparrow,Ammodramus humeralis,,South America,"Argentina, Bolivia,  Brazil, Colombia, Guyana, Paraguay, Peru, Suriname, Uruguay, Venezuela",Stable,Least concern (LC)
Black-eared wood quail,Odontophorus melanotis,,North America,"Costa Rica, Honduras, Nicaragua,  Panama",Decreasing,Least concern (LC)
Least seedsnipe,Thinocorus rumicivorus,,South America,"Ecuador, Chile, Argentina, Bolivia, Peru, Uruguay",Stable,Least concern (LC)
Sabota lark,Calendulauda sabota,,Africa,"South Africa, Angola, Botswana, Mozambique, Namibia, Zimbabwe",Increasing,Least concern (LC)
Grey-capped social weaver,Pseudonigrita arnaudi,,Africa,"Ethiopia, Kenya, Somalia, South Sudan, Sudan, Tanzania, Uganda",Stable,Least concern (LC)
Stripe-tailed hummingbird,Eupherusa eximia,,North America,"Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama",Unknown,Least concern (LC)
Streaked flycatcher,Myiodynastes maculatus,,"South America, North America","Trinidad and Tobago, Belize, Costa Rica, Guatemala, Honduras, Mexico, Panama, Ecuador, Brazil, Colombia,",Stable,Least concern (LC)
Baird's trogon,Trogon bairdii,,North America,"Costa Rica, Panama",Decreasing,Near Threatened (NT)
Chilean flicker,Colaptes pitius,,South America,"Chile, Argentina",Stable,Least concern (LC)
White-throated bulbul,Alophoixus flaveolus,,Asia,"China, India, Bangladesh, Bhutan, Myanmar, Nepal, Thailand",Stable,Least concern (LC)
Golden-crowned manakin,Lepidothrix vilasboasi,,South America,Brazil,Decreasing,Vulnerable (VU)
Hispaniolan lizard cuckoo,Coccyzus longirostris,,North America,Dominican Republic,Decreasing,Least concern (LC)
Zapata sparrow,Torreornis inexpectata,,North America,Cuba,Decreasing,Vulnerable (VU)
White-headed marsh tyrant,Arundinicola leucocephala,,"South America, North America","Trinidad and Tobago,  Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname,",Stable,Least concern (LC)
Red-necked tanager,Tangara cyanocephala,,South America,"Argentina, Brazil, Paraguay",Stable,Least concern (LC)
Caica parrot,Pyrilia caica,,South America,"Brazil, Guyana, Suriname, Venezuela",Stable,Near Threatened (NT)
Black-vented shearwater,Puffinus opisthomelas,,North America,"Mexico, United States",Unknown,Near Threatened (NT)
Great antshrike,Taraba major,,"South America, North America","Trinidad and Tobago, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina,",Stable,Least concern (LC)
Double-spurred spurfowl,Pternistis bicalcaratus,,Africa,"Morocco, Benin, Burkina Faso, Cameroon, Chad, Cote d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau,",Decreasing,Least concern (LC)
Hodgson's treecreeper,Certhia hodgsoni,,Asia,"China, India, Bhutan, Myanmar, Nepal, Pakistan",Stable,Least concern (LC)
Rufous-bellied seedsnipe,Attagis gayi,,South America,"Ecuador,  Chile, Argentina, Bolivia, Peru",Stable,Least concern (LC)
Spot-flanked gallinule,Porphyriops melanops,,South America,"Chile, Argentina, Bolivia, Brazil, Colombia, Paraguay, Peru, Uruguay",Stable,Least concern (LC)
Blue-naped pitta,Hydrornis nipalensis,,Asia,"China, India, Bangladesh, Bhutan, Laos, Myanmar, Nepal, Viet Nam",Decreasing,Least concern (LC)
Black-headed siskin,Spinus notatus,,North America,"Belize, El Salvador, Guatemala, Honduras, Mexico, Nicaragua",Decreasing,Least concern (LC)
Forest bittern,Zonerodius heliosylus,,Asia,"Papua New Guinea, Indonesia",Decreasing,Near Threatened (NT)
Burnished-buff tanager,Stilpnia cayana,,South America,"Bolivia, Brazil, Colombia, Guyana, Peru, Suriname,  Venezuela",Stable,Least concern (LC)
Vermiculated screech owl,Megascops vermiculatus,,"South America, North America","Costa Rica, Nicaragua, Panama, Ecuador, Bolivia,  Brazil, Colombia, Guyana, Peru, Venezuela",Decreasing,Least concern (LC)
Band-tailed manakin,Pipra fasciicauda,,South America,"Argentina, Bolivia, Brazil, Paraguay, Peru  Neotropical",Decreasing,Least concern (LC)
Ocellated antbird,Phaenostictus mcleannani,,"South America, North America","Costa Rica, Honduras, Nicaragua,  Panama, Ecuador, Colombia",Decreasing,Least concern (LC)
White-naped jay,Cyanocorax cyanopogon,,South America,Brazil,Decreasing,Least concern (LC)
Silvery-throated jay,Cyanolyca argentigula,,North America,"Costa Rica, Panama",Stable,Least concern (LC)
White-tailed jay,Cyanocorax mystacalis,,South America,"Ecuador, Peru",Decreasing,Least concern (LC)
Narrow-billed tody,Todus angustirostris,,North America,Dominican Republic,Decreasing,Least concern (LC)
Brown-breasted bulbul,Pycnonotus xanthorrhous,,Asia,"China, Laos, Myanmar, Thailand, Viet Nam",Stable,Least concern (LC)
Empress brilliant,Heliodoxa imperatrix,,South America,"Ecuador, Colombia",Unknown,Least concern (LC)
Snowy-bellied hummingbird,Saucerottia edward,,North America,"Costa Rica, Panama",Unknown,Least concern (LC)
Peruvian diving petrel,Pelecanoides garnotii,,South America,"Chile, Peru",Increasing,Near Threatened (NT)
Salvin's curassow,Mitu salvini,,South America,"Ecuador, Colombia, Peru",Decreasing,Least concern (LC)
Violet-bellied hummingbird,Chlorestes julie,,"South America, North America","Panama, Ecuador, Colombia, Peru",Unknown,Least concern (LC)
Guayaquil woodpecker,Campephilus gayaquilensis,,South America,"Ecuador, Colombia, Peru",Decreasing,Near Threatened (NT)
Southern martin,Progne elegans,,"South America, North America","Panama, Argentina, Bolivia, Brazil, Colombia, Paraguay, Peru, Uruguay",Stable,Least concern (LC)
Chestnut-capped blackbird,Chrysomus ruficapillus,,South America,"Argentina, Bolivia,  Brazil, Paraguay, Uruguay",Stable,Least concern (LC)
Surucua trogon,Trogon surrucura,,South America,"Argentina,  Brazil, Paraguay",Decreasing,Least concern (LC)
Fork-tailed woodnymph,Thalurania furcata,,South America,"Ecuador, Argentina,  Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname, Venezuela",Unknown,Least concern (LC)
Trilling gnatwren,Ramphocaenus melanurus,,"South America, North America","Trinidad and Tobago, Belize, Costa Rica, El Salvador,  Guatemala, Honduras, Mexico,  Nicaragua, Panama, Ecuador,",Decreasing,Least concern (LC)
Blue-banded pitta,Erythropitta arquata,,Asia,"Brunei, Indonesia, Malaysia",Decreasing,Least concern (LC)
Brown trembler,Cinclocerthia ruficauda,,North America,"Antigua and Barbuda, Dominica, Grenada, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines",Unknown,Least concern (LC)
